ENTREZID	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B
16154	Il10ra	interleukin 10 receptor, alpha	0.819945577	-0.774008992	1.476024983	0.172391912	0.307214775	-5.00228388
233765	Plekha7	pleckstrin homology domain containing, family A member 7	1.996511143	5.193355803	12.81364386	2.54e-07	6.33e-05	7.606416875
16668	Krt18	keratin 18	0.580920145	6.888264395	5.090289361	0.000547668	0.005917515	-0.488262531
22099	Tsn	translin	-0.135147041	5.240108664	-1.080036567	0.306710386	0.458113526	-6.661700389
320129	Grk3	G protein-coupled receptor kinase 3	-1.044435863	5.549555977	-5.98483229	0.000224018	0.003282487	0.580813276
77038	Arfgap2	ADP-ribosylation factor GTPase activating protein 2	-0.047148695	5.950245877	-0.401245774	0.697091445	0.800598458	-7.247209195
227753	Gsn	gelsolin	1.404362379	8.438030798	3.842236792	0.008533614	0.036853876	-2.958431291
353237	Pcdhac2	protocadherin alpha subfamily C, 2	-1.305762839	-0.436616392	-2.83234854	0.018607584	0.063550228	-3.085768666
244418	Prag1	PEAK1 related kinase activating pseudokinase 1	-0.422883514	5.220493101	-1.424003135	0.202659565	0.343751969	-6.249836894
546546	Serpina3h	serine (or cysteine) peptidase inhibitor, clade A, member 3H	0.099403563	7.896395984	0.370755307	0.723057639	0.82036718	-7.222886527
218100	Zfp322a	zinc finger protein 322A	-0.412421076	2.765190133	-1.97280125	0.07821569	0.175866499	-5.031067825
433406	Gm13363	predicted gene 13363	0.180310339	-0.068126224	0.43353618	0.674277674	0.783878346	-6.063884869
17261	Mef2d	myocyte enhancer factor 2D	-0.413892613	6.315827287	-3.411296817	0.007121867	0.032621359	-3.174156575
230967	Cep104	centrosomal protein 104	-0.206585495	4.826661691	-1.506717094	0.164303541	0.296966031	-6.090549494
71740	Nectin4	nectin cell adhesion molecule 4	0.548189343	1.26230453	1.732794836	0.115310162	0.231730176	-5.051523037
11566	Adss	adenylosuccinate synthetase, non muscle	-0.206596103	6.685302263	-1.802323641	0.103161291	0.213944102	-5.815143024
209239	Gan	giant axonal neuropathy	-0.263337489	2.911425576	-1.37896365	0.199419073	0.339909192	-5.897472001
20425	Shmt1	serine hydroxymethyltransferase 1 (soluble)	0.060508091	4.552108437	0.229830909	0.82490421	0.891957032	-7.135905183
242669	Azin2	antizyme inhibitor 2	-0.022024376	3.711009102	-0.105088942	0.918526757	0.951079467	-7.009538084
56422	Hbs1l	Hbs1-like (S. cerevisiae)	-0.193568443	5.948142573	-1.373140693	0.201239865	0.342067481	-6.388598755
12492	Scarb2	scavenger receptor class B, member 2	0.27808108	6.729412907	2.237037299	0.050520906	0.129239318	-5.139197249
106565	Dlk2	delta like non-canonical Notch ligand 2	-1.692488636	5.005509946	-11.46288409	6.93e-07	0.000114897	6.596205466
70802	Pwwp2a	PWWP domain containing 2A	0.032204586	5.111244122	0.243113592	0.813071896	0.883993821	-7.217018865
16440	Itpr3	inositol 1,4,5-triphosphate receptor 3	1.235772312	6.215330873	8.948735924	6.09e-06	0.000381323	4.286564521
329877	Dennd4c	DENN/MADD domain containing 4C	0.496573304	4.963703561	3.627421731	0.005014531	0.025797503	-2.696472384
14042	Ext1	exostosin glycosyltransferase 1	0.139585542	8.207058208	0.98940736	0.346927887	0.498193291	-6.76983641
22021	Tpst1	protein-tyrosine sulfotransferase 1	-0.201307108	6.061777397	-1.728237352	0.116150547	0.232930505	-5.912483455
21769	Zfand3	zinc finger, AN1-type domain 3	-0.096684545	6.65013728	-0.812473831	0.436352719	0.581145963	-7.001601044
70047	Trnt1	tRNA nucleotidyl transferase, CCA-adding, 1	0.072403301	3.720540583	0.451739577	0.66156677	0.773969474	-6.906362683
103737	Pex12	peroxisomal biogenesis factor 12	0.422154525	2.472670436	1.918172508	0.08551686	0.187190568	-5.046497356
80902	Zfp202	zinc finger protein 202	0.322010117	2.374263257	1.131537567	0.286033654	0.437646955	-6.061497251
235041	Kank2	KN motif and ankyrin repeat domains 2	-0.703127326	5.747030036	-5.514134058	0.000305163	0.004022297	0.155119673
20656	Sod2	superoxide dismutase 2, mitochondrial	-0.829208278	6.821957014	-6.877234863	5.49e-05	0.001419463	1.948728266
11550	Adra1d	adrenergic receptor, alpha 1d	0.660182703	-0.225193383	1.240483088	0.245479532	0.393492457	-5.377414695
269254	Setx	senataxin	0.677964184	5.494082564	5.290332403	0.000414249	0.004873452	-0.144667674
192166	Sardh	sarcosine dehydrogenase	-1.189512274	5.314972128	-8.56040825	8.9e-06	0.000469043	3.928446779
494504	Apcdd1	adenomatosis polyposis coli down-regulated 1	0.609447354	4.073739043	3.281241983	0.008884026	0.037857438	-3.143613876
67443	Map1lc3b	microtubule-associated protein 1 light chain 3 beta	0.414669027	7.803503059	3.207227443	0.009961919	0.041021507	-3.477021506
110074	Dut	deoxyuridine triphosphatase	0.367357852	5.114370414	2.705589862	0.023020016	0.074195599	-4.267332813
623453	Gm13669	predicted gene 13669	-1.209406438	-1.031562965	-2.537504591	0.030535788	0.090505337	-3.472790977
18763	Pkd1	polycystin 1, transient receptor poteintial channel interacting	0.083890695	7.77813644	0.650161051	0.530953577	0.665039744	-7.080757693
67554	Slc25a30	solute carrier family 25, member 30	1.317083054	3.432790007	7.053585251	4.47e-05	0.001257716	2.442041587
14645	Glul	glutamate-ammonia ligase (glutamine synthetase)	-0.531730321	7.270017379	-3.492684216	0.006422784	0.030503467	-3.040856957
18983	Cnot7	CCR4-NOT transcription complex, subunit 7	-0.243190596	6.368280886	-1.988731622	0.076199949	0.172772368	-5.532621222
228662	Btbd3	BTB (POZ) domain containing 3	0.010784654	4.221535895	0.059314984	0.953934533	0.972532113	-7.107847185
67605	Akt1s1	AKT1 substrate 1 (proline-rich)	0.050112948	5.032347789	0.377010657	0.714427597	0.813902716	-7.160907086
230848	Zbtb40	zinc finger and BTB domain containing 40	0.448166555	3.53678888	2.301007685	0.04540279	0.119908228	-4.675012239
93834	Peli2	pellino 2	-0.201020303	4.422233205	-1.052544286	0.319581941	0.470906192	-6.568215134
12029	Bcl6b	B cell CLL/lymphoma 6, member B	0.546895311	2.423059133	1.604251881	0.146996322	0.274646684	-5.488759122
68737	Angel1	angel homolog 1	0.381593388	2.734894386	1.822999233	0.099782981	0.208987453	-5.246655782
94109	Csmd1	CUB and Sushi multiple domains 1	-0.805076247	4.384071444	-3.566480795	0.007226685	0.032944646	-2.884468788
107734	Mrpl30	mitochondrial ribosomal protein L30	-0.223270293	4.67853734	-1.534439639	0.157437188	0.288361794	-6.030927649
21428	Mlx	MAX-like protein X	0.040405804	3.816184346	0.216667932	0.833036421	0.897764473	-7.009807194
18807	Pld3	phospholipase D family, member 3	-0.144072254	6.358731595	-1.098384677	0.299021317	0.451063406	-6.726503102
72361	Ces2g	carboxylesterase 2G	1.522308851	-0.295937494	3.182663108	0.010375177	0.042229251	-2.554580134
17979	Ncoa3	nuclear receptor coactivator 3	0.273895493	6.126341147	2.21322133	0.052566303	0.133126769	-5.17007886
17256	Mea1	male enhanced antigen 1	-0.195377768	4.570723584	-1.291790769	0.226888994	0.371870185	-6.324873546
215015	Fam20b	family with sequence similarity 20, member B	-0.079567663	6.198988954	-0.678901516	0.513355148	0.650562371	-7.099321568
21781	Tfdp1	transcription factor Dp 1	-0.010335587	6.203982916	-0.07468352	0.942012901	0.965355879	-7.344061759
21341	Taf1c	TATA-box binding protein associated factor, RNA polymerase I, C	0.45872751	2.985525084	2.29894454	0.045559666	0.120212552	-4.564958807
11856	Arhgap6	Rho GTPase activating protein 6	-0.689049723	2.699126374	-2.906452326	0.016435184	0.058349315	-3.505362721
93762	Smarca5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5	0.198191616	7.863497999	1.551951612	0.153231109	0.28281133	-6.122719418
227733	Pip5kl1	phosphatidylinositol-4-phosphate 5-kinase-like 1	0.473297838	1.022037574	1.324420317	0.216257463	0.3595683	-5.535663253
100273	Osbpl9	oxysterol binding protein-like 9	0.004202116	6.126302284	0.033332823	0.974097207	0.985085831	-7.343404583
232821	Ccdc106	coiled-coil domain containing 106	-0.672385075	3.59179492	-3.713487027	0.004367123	0.023448914	-2.338855007
106200	Txndc11	thioredoxin domain containing 11	0.103399588	4.984426331	0.743335487	0.47521135	0.616736392	-6.936326903
353170	Txlng	taxilin gamma	-0.592881587	3.767783372	-3.547749423	0.005703463	0.028191125	-2.644708246
66367	2310022A10Rik	RIKEN cDNA 2310022A10 gene	0.170392117	3.23563003	0.898224685	0.391203007	0.540050981	-6.49282512
14782	Gsr	glutathione reductase	-0.252642648	5.049025569	-1.110239725	0.301924875	0.453489987	-6.596940577
69833	Polr2f	polymerase (RNA) II (DNA directed) polypeptide F	-0.083597173	4.633345029	-0.596810918	0.564546679	0.693406237	-6.98716339
11529	Adh7	alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide	0.224967274	-0.52312345	0.392178512	0.703915225	0.806062238	-5.990431069
21682	Tec	tec protein tyrosine kinase	0.406385755	2.269814239	1.715788744	0.118474587	0.236408642	-5.297278274
665775	Bod1l	biorientation of chromosomes in cell division 1-like	0.217688905	5.658694106	1.679253896	0.125541682	0.24628831	-5.954100401
72194	Fbxl20	F-box and leucine-rich repeat protein 20	0.367546842	5.537880707	2.418882755	0.037560613	0.105223665	-4.796124844
320878	Mical2	microtubule associated monooxygenase, calponin and LIM domain containing 2	1.6525745	7.290420162	9.371661033	8.85e-06	0.000469043	4.032729012
100217437	Snord99	small nucleolar RNA, C/D box 99	-0.327009642	0.218308139	-0.870327447	0.405518486	0.552781291	-5.83609152
67144	Lrrc40	leucine rich repeat containing 40	-0.077513106	4.211536234	-0.532291766	0.606714551	0.728615547	-6.954953129
18616	Peg3	paternally expressed 3	0.707690505	5.342595939	5.701421809	0.000237574	0.003415252	0.45707835
214987	Chtf8	CTF8, chromosome transmission fidelity factor 8	0.047237745	5.695152685	0.402904355	0.695911571	0.799625166	-7.227700921
71706	Slc46a3	solute carrier family 46, member 3	-0.431136438	0.119432895	-1.104741856	0.296392393	0.44808122	-5.593781732
73473	Iws1	IWS1, SUPT6 interacting protein	0.206915505	5.837879568	1.766929513	0.109190525	0.22318811	-5.841903385
69053	1810013L24Rik	RIKEN cDNA 1810013L24 gene	0.006517922	8.006735637	0.052645391	0.959101997	0.975732651	-7.293320208
17997	Nedd1	neural precursor cell expressed, developmentally down-regulated gene 1	0.271222401	3.951753833	1.676392885	0.126110922	0.246901646	-5.710038838
231999	Plekha8	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 8	-0.100163759	3.635418363	-0.59955113	0.562792538	0.692361464	-6.807505066
75136	Rsph10b	radial spoke head 10 homolog B (Chlamydomonas)	-0.528407184	-0.865587432	-0.911494328	0.384802856	0.534333233	-5.591364457
18551	Pcsk4	proprotein convertase subtilisin/kexin type 4	-0.214991013	1.441707438	-0.737805557	0.478412726	0.61916525	-6.214824035
329977	Fhad1	forkhead-associated (FHA) phosphopeptide binding domain 1	-1.016217615	4.690938593	-3.354820138	0.014403904	0.053182794	-3.481520965
77929	Yipf6	Yip1 domain family, member 6	-0.122184418	4.520433067	-0.837866306	0.422629268	0.568269818	-6.78909086
54219	Cd320	CD320 antigen	0.396827381	3.416019712	1.819058323	0.100801158	0.210534227	-5.39989107
640524	Sptbn5	spectrin beta, non-erythrocytic 5	1.097723934	-0.204487932	2.756117316	0.021146831	0.069661278	-3.231389573
268697	Ccnb1	cyclin B1	0.194059993	2.839503065	0.939443977	0.37071164	0.52088017	-6.365433566
240726	Slco5a1	solute carrier organic anion transporter family, member 5A1	0.618896658	-0.239205889	1.114598927	0.293878966	0.44568195	-5.509652709
329738	Aknad1	AKNA domain containing 1	0.494561173	-0.845544844	0.878438811	0.401450526	0.549259214	-5.622446011
13824	Epb41l4a	erythrocyte membrane protein band 4.1 like 4a	1.493308005	4.625288692	10.35610192	1.71e-06	0.000179287	5.694841746
20257	Stmn2	stathmin-like 2	1.738601911	1.119175768	5.472740638	0.000322738	0.004178139	0.655207457
100303738	D030025P21Rik	RIKEN cDNA D030025P21 gene	-0.083763982	0.911304083	-0.2550405	0.804113072	0.878226558	-6.342912712
20128	Trim30a	tripartite motif-containing 30A	2.26948354	1.242512674	6.015934703	0.000161478	0.002688128	1.320732329
66845	Mrpl33	mitochondrial ribosomal protein L33	-0.254258513	4.06749401	-1.662793418	0.12884878	0.250596206	-5.751277335
50776	Polg2	polymerase (DNA directed), gamma 2, accessory subunit	0.794864005	2.315518333	2.959269585	0.015085888	0.054914156	-3.336445109
67952	Tomm20	translocase of outer mitochondrial membrane 20	-0.125336885	7.090142921	-0.998339927	0.342797141	0.494166114	-6.819433793
75578	Fggy	FGGY carbohydrate kinase domain containing	-0.798124577	2.244497967	-3.330795165	0.008126204	0.03562743	-2.710134508
382985	Rrm2b	ribonucleotide reductase M2 B (TP53 inducible)	-0.107544876	3.708482292	-0.628504564	0.544446851	0.676830439	-6.803086196
76539	Fam204a	family with sequence similarity 204, member A	-0.002973249	4.747420083	-0.022362484	0.982620255	0.989475904	-7.19667808
18718	Pip4k2a	phosphatidylinositol-5-phosphate 4-kinase, type II, alpha	-0.626420505	4.735826915	-3.71374554	0.004443341	0.023725763	-2.534265841
78668	E130112N10Rik	RIKEN cDNA E130112N10 gene	-0.112468946	0.163047593	-0.272454122	0.791086905	0.86926207	-6.172127031
66079	Tmem42	transmembrane protein 42	-0.208874513	2.645894576	-0.948544775	0.366293471	0.516936899	-6.313173528
76983	Scfd1	Sec1 family domain containing 1	0.138143718	4.502136804	0.959609787	0.360973374	0.511794814	-6.674707597
16478	Jund	jun D proto-oncogene	0.506493806	9.451134524	3.355555646	0.007802543	0.034714582	-3.125266129
103232	Gm15122	predicted gene 15122	0.330641627	-0.595811705	0.760980641	0.465088103	0.6070661	-5.762548164
242484	D630039A03Rik	RIKEN cDNA D630039A03 gene	0.7250839	1.288991399	2.326738353	0.043490129	0.116498335	-4.159460116
69188	Kmt2e	lysine (K)-specific methyltransferase 2E	0.348633694	6.645783174	3.037755504	0.013198868	0.049921192	-3.806034555
320538	Ubn2	ubinuclein 2	-0.036044657	5.996545873	-0.299219905	0.771198027	0.855418162	-7.288729979
232944	Mark4	MAP/microtubule affinity regulating kinase 4	-0.437498724	5.924397816	-3.484181822	0.006323624	0.03022054	-3.035274743
12444	Ccnd2	cyclin D2	-0.352651044	6.431502671	-2.271452536	0.048819109	0.126092735	-5.094090901
217364	Engase	endo-beta-N-acetylglucosaminidase	0.632164054	1.948955304	2.574761675	0.028682127	0.08674961	-3.896031117
67157	2610301B20Rik	RIKEN cDNA 2610301B20 gene	0.207166258	3.283556406	1.045931406	0.321405822	0.472619477	-6.359993319
100504278	2810402E24Rik	RIKEN cDNA 2810402E24 gene	-0.267416074	0.461662191	-0.744028138	0.474811328	0.616383513	-5.989116374
66067	Gtpbp8	GTP-binding protein 8 (putative)	0.255078492	2.013406055	1.000197305	0.341942831	0.493316391	-6.11556158
67444	Ilkap	integrin-linked kinase-associated serine/threonine phosphatase 2C	-0.163311191	4.995376104	-1.252205864	0.240364598	0.387834795	-6.43587438
78977	Popdc3	popeye domain containing 3	-5.167686745	-2.961153371	-8.655643344	8.1e-06	0.000460653	2.879472626
71584	Gdpd2	glycerophosphodiester phosphodiesterase domain containing 2	-1.654950763	-0.154035671	-4.045401939	0.00258475	0.016411326	-1.270406062
381259	Tmem237	transmembrane protein 237	0.207921302	4.211826622	1.419894683	0.187525739	0.325659847	-6.104082565
56707	Zfp111	zinc finger protein 111	1.086206279	1.922364239	4.345958674	0.00162806	0.012074917	-1.030499951
574437	Xlr3b	X-linked lymphocyte-regulated 3B	-1.143458769	0.82768279	-1.000511758	0.360150849	0.510869799	-5.817920125
381629	Atraid	all-trans retinoic acid induced differentiation factor	-0.20121548	5.194401382	-1.467596176	0.174438217	0.310042923	-6.193478742
