ENTREZID	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B
268857	Nlrc3	NLR family, CARD domain containing 3	0.049246801	-0.912774612	0.101183573	0.920875206	0.947936188	-6.001770444
245050	Gask1a	golgi associated kinase 1A	1.305007134	-0.508667128	3.102621594	0.007989315	0.026833429	-2.425101864
76422	Mroh3	maestro heat-like repeat family member 3	-0.386921693	1.137374336	-1.353803987	0.197779659	0.307664475	-5.551451776
20980	Syt2	synaptotagmin II	-1.564012709	-0.826903184	-3.21171036	0.006446489	0.022864084	-2.20626706
100043364	NA	NA	0.626246284	-0.800244418	1.366142323	0.193968808	0.303246296	-5.142360986
218194	Phactr1	phosphatase and actin regulator 1	-0.729252972	1.279348784	-2.62648981	0.020248294	0.053905526	-3.569010756
108078	Olr1	oxidized low density lipoprotein (lectin-like) receptor 1	2.589100747	-1.70607819	4.423384271	0.000612521	0.003853585	-0.151342978
12261	C1qbp	complement component 1, q subcomponent binding protein	1.334712181	5.498338085	10.73501837	4.9e-08	7.48e-06	8.870091979
67911	Zfp169	zinc finger protein 169	-1.062634902	0.460215515	-3.185233491	0.006791214	0.02368411	-2.396974856
68241	Mcrip2	MAPK regulated corepressor interacting protein 2	1.335994252	0.457059102	3.389881259	0.004597055	0.017756172	-2.016422031
58202	Nelfb	negative elongation factor complex member B	-0.208425448	5.019193888	-1.736774306	0.104916115	0.190289558	-5.839753078
14802	Gria4	glutamate receptor, ionotropic, AMPA4 (alpha 4)	0.34750012	1.760152226	1.087802492	0.298877137	0.4201516	-5.994699771
22770	Zhx1	zinc fingers and homeoboxes 1	-0.589768307	5.14844294	-4.887267159	0.000257573	0.002066577	0.042628585
105782	Scrib	scribbled planar cell polarity	0.007748634	6.805421526	0.072164662	0.94351705	0.962305995	-7.403201284
214854	Neurl3	neuralized E3 ubiquitin protein ligase 3	0.115965745	0.891934925	0.310789857	0.76098956	0.831132645	-6.340894904
64817	Svep1	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1	0.625970436	0.175708513	1.542548517	0.145788573	0.24529204	-5.095287668
19735	Rgs2	regulator of G-protein signaling 2	-0.076210585	7.907993624	-0.673114126	0.512104809	0.628480184	-7.128529482
15568	Elavl1	ELAV (embryonic lethal, abnormal vision)-like 1 (Hu antigen R)	0.433906981	6.327596945	3.653591433	0.002705611	0.011935481	-2.431252209
75782	Lca5	Leber congenital amaurosis 5 (human)	-0.108933329	2.9623049	-0.5288403	0.605405124	0.707743813	-6.734565798
360220	Speer4d	spermatogenesis associated glutamate (E)-rich protein 4D	-0.166245066	1.774575653	-0.599080636	0.558926368	0.668365507	-6.416430465
320398	Lrig3	leucine-rich repeats and immunoglobulin-like domains 3	-0.656291655	5.169247672	-3.688541303	0.00471421	0.018114976	-2.702131878
16413	Itgb1bp1	integrin beta 1 binding protein 1	-0.451748692	4.526515249	-3.309398946	0.0053191	0.019795928	-2.926931169
100042355	Gm10705	predicted gene 10705	0.274678446	1.628325272	1.096871897	0.291661827	0.412789938	-5.958657629
268935	Scube3	signal peptide, CUB domain, EGF-like 3	-1.199313155	5.878229966	-5.630427618	0.000856939	0.004950081	-0.666889599
93689	Lmod1	leiomodin 1 (smooth muscle)	-1.116439862	8.252886914	-8.36831437	1.1e-06	4.97e-05	5.673534503
16576	Kif7	kinesin family member 7	-0.14073208	3.053057898	-0.561973585	0.586146153	0.691990969	-6.73348812
225432	Rbm27	RNA binding motif protein 27	0.323425597	6.568027145	2.51455378	0.025558812	0.064371181	-4.637275473
13361	Dhfr	dihydrofolate reductase	1.003337817	2.989974774	5.336253086	0.000114271	0.001140061	1.228419882
53895	Clpp	caseinolytic mitochondrial matrix peptidase proteolytic subunit	0.313761331	3.896929471	2.026564896	0.062695769	0.128238881	-5.172893765
22419	Wnt5b	wingless-type MMTV integration site family, member 5B	0.555464094	3.273663408	2.844474233	0.013253514	0.039082854	-3.57376536
75547	Akap13	A kinase (PRKA) anchor protein 13	-0.292155475	5.709419461	-2.493396757	0.026160284	0.065502286	-4.64244398
78777	Tepsin	TEPSIN, adaptor related protein complex 4 accessory protein	-0.337167868	2.420625977	-1.637377193	0.124377168	0.216773819	-5.461466464
74008	Arsg	arylsulfatase G	-0.167242673	1.797261429	-0.665803929	0.516625001	0.632113746	-6.378587513
99650	4933434E20Rik	RIKEN cDNA 4933434E20 gene	-0.201243102	3.916008548	-1.294965058	0.216796994	0.33008145	-6.24986871
18970	Polb	polymerase (DNA directed), beta	0.049235306	4.280479063	0.354668849	0.728254547	0.805280378	-7.098549927
234796	Klhl36	kelch-like 36	-0.071286062	1.948105453	-0.262338513	0.797052345	0.858080256	-6.607696982
67184	Ndufa13	NADH:ubiquinone oxidoreductase subunit A13	0.326980063	5.565879883	2.818130711	0.013953102	0.040672417	-4.018782796
100504501	Gm20257	caspase 8 pseudogene	0.062712523	0.871750521	0.18463857	0.856226221	0.902338538	-6.36903345
11364	Acadm	acyl-Coenzyme A dehydrogenase, medium chain	-0.296221977	5.602138842	-2.595390202	0.02150175	0.056354209	-4.445838138
101358	Fbxl14	F-box and leucine-rich repeat protein 14	0.014772647	4.37800549	0.105203773	0.917743624	0.945741904	-7.178155612
53331	Stx7	syntaxin 7	0.056965978	6.427958674	0.512315052	0.616615083	0.716410753	-7.266525162
100504178	Dhrs13os	dehydrogenase/reductase (SDR family) member 13, opposite strand	0.022310785	2.301035697	0.102486626	0.919860025	0.947303584	-6.721679998
208177	Phldb2	pleckstrin homology like domain, family B, member 2	-0.347458836	5.389813683	-2.595210492	0.021793864	0.056911752	-4.430352414
26940	Ecsit	ECSIT signalling integrator	0.214892152	3.947951648	1.421187011	0.177692788	0.284593315	-6.092972579
230904	Fbxo2	F-box protein 2	-1.044289691	2.064115784	-4.430865708	0.000603904	0.003819698	-0.298920847
14461	Gata2	GATA binding protein 2	0.103953456	0.650017788	0.297782717	0.770350827	0.839205035	-6.289204155
14853	Gspt2	G1 to S phase transition 2	1.627058805	-0.520869614	3.803690691	0.00201796	0.009495455	-1.168619247
67064	Chmp1b	charged multivesicular body protein 1B	-0.013735205	4.602872281	-0.099763864	0.921981434	0.94878694	-7.219683877
320237	Smim10l2a	small integral membrane protein 10 like 2A	-0.598918022	0.283517204	-1.474452654	0.16347488	0.267684455	-5.211847886
78689	Naa35	N(alpha)-acetyltransferase 35, NatC auxiliary subunit	-0.026456892	4.774467074	-0.20063441	0.843941562	0.893006347	-7.233072603
57437	Golga7	golgi autoantigen, golgin subfamily a, 7	0.296914321	6.387401401	2.540601237	0.023894664	0.061135004	-4.579911448
67733	Itgb3bp	integrin beta 3 binding protein (beta3-endonexin)	0.280771839	2.212626206	1.17193256	0.261263336	0.379380035	-6.012025915
640524	Sptbn5	spectrin beta, non-erythrocytic 5	0.783755347	-1.224578336	1.524181736	0.150280823	0.250975166	-4.873914513
11876	Artn	artemin	-1.206734154	1.95926398	-4.900868174	0.000251212	0.00203887	0.588467165
78697	Pus7	pseudouridylate synthase 7	0.891222124	4.884887308	6.607950678	1.33e-05	0.000251828	3.141551858
319158	H4c9	H4 clustered histone 9	-0.884673203	-0.457223253	-2.134592749	0.051430355	0.109572374	-4.10448472
55982	Paxip1	PAX interacting (with transcription-activation domain) protein 1	0.029157275	5.236339926	0.231802847	0.820128351	0.875218965	-7.297788432
654822	D330041H03Rik	RIKEN cDNA D330041H03 gene	0.013012496	-1.110526664	0.026729234	0.97906234	0.986572726	-5.969163664
320064	D130017N08Rik	RIKEN cDNA D130017N08 gene	-0.141326019	0.083183985	-0.353341825	0.729226855	0.806229846	-6.145915128
70445	Cd248	CD248 antigen, endosialin	-0.078081619	3.791919674	-0.503833979	0.622407365	0.720823942	-6.93200391
110920	Hspa13	heat shock protein 70 family, member 13	0.340040541	6.451764146	2.951315674	0.010752836	0.033512848	-3.805693347
242109	Zfp697	zinc finger protein 697	-0.250485912	0.616784367	-0.731699834	0.47672054	0.597036926	-6.055671403
19719	Rfng	RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	0.273550706	5.092850855	2.233256113	0.042815156	0.095701688	-5.033506534
68839	Ankrd46	ankyrin repeat domain 46	-0.582942988	4.928281242	-4.347803983	0.000707016	0.004282851	-0.958457898
83675	Bicc1	BicC family RNA binding protein 1	-0.199469436	3.255838911	-1.070978661	0.302741434	0.423820084	-6.362833995
545260	Arsi	arylsulfatase i	0.108185356	1.019189314	0.316509021	0.756506679	0.827528192	-6.369221269
77920	A330102I10Rik	RIKEN cDNA A330102I10 gene	-0.139552639	-0.209898225	-0.35161009	0.730496422	0.806878911	-6.08488415
26406	Map3k3	mitogen-activated protein kinase kinase kinase 3	0.032363119	5.957276945	0.291145377	0.775315	0.842499323	-7.348053442
625098	Slc38a6	solute carrier family 38, member 6	-0.551723275	2.696559875	-2.602607225	0.021204348	0.055756452	-3.909436039
216965	Taok1	TAO kinase 1	-0.019303873	7.120369703	-0.157785781	0.876934735	0.916677747	-7.386751415
75731	Idnk	idnK gluconokinase homolog (E. coli)	-0.528519416	2.85426825	-2.812042167	0.014119871	0.041023675	-3.553744181
69726	Smyd3	SET and MYND domain containing 3	0.574932876	2.628272915	2.87263177	0.012543804	0.037489362	-3.385904697
16495	Kcna7	potassium voltage-gated channel, shaker-related subfamily, member 7	0.335353297	1.243894723	1.213428652	0.245535567	0.361762706	-5.740296857
66056	Zfp524	zinc finger protein 524	-0.86470099	1.183391076	-2.823858095	0.013797988	0.04030341	-3.188071898
71302	Arhgap26	Rho GTPase activating protein 26	0.177437059	2.388887572	0.820719206	0.425900405	0.547206036	-6.398607776
13026	Pcyt1a	phosphate cytidylyltransferase 1, choline, alpha isoform	-0.019765947	5.99347518	-0.172872546	0.865287433	0.908849694	-7.379059814
13244	Degs1	delta(4)-desaturase, sphingolipid 1	-0.018791302	7.384079707	-0.166282235	0.870371458	0.912418492	-7.376853068
22130	Ttf1	transcription termination factor, RNA polymerase I	-0.646092832	2.504135298	-3.040302796	0.009030076	0.029376218	-3.047966174
12675	Chuk	conserved helix-loop-helix ubiquitous kinase	-0.126572233	5.984238538	-1.137259949	0.274989951	0.394108742	-6.734305302
94065	Mrpl34	mitochondrial ribosomal protein L34	0.337249587	3.096270414	1.910773984	0.077254641	0.150745602	-5.190895658
319974	Auts2	autism susceptibility candidate 2	-0.22952785	6.861390393	-2.129490801	0.051917095	0.110410407	-5.31319011
70101	Cyp4f16	cytochrome P450, family 4, subfamily f, polypeptide 16	0.019848047	3.192008845	0.115205583	0.909958873	0.94010971	-6.926116556
16468	Jarid2	jumonji, AT rich interactive domain 2	-0.482564437	5.794785131	-3.986664959	0.001414265	0.00724077	-1.759384867
226861	Hhat	hedgehog acyltransferase	0.273011207	2.752175037	1.409442132	0.181067563	0.288727158	-5.847042349
20389	Sftpc	surfactant associated protein C	-1.143252364	0.095041773	-2.909572735	0.011669101	0.035472367	-2.849070382
11674	Aldoa	aldolase A, fructose-bisphosphate	0.197894574	9.060136383	1.577188971	0.137626914	0.234705256	-6.076855412
107829	Thoc5	THO complex 5	-0.254069352	4.580065713	-1.94146707	0.073122137	0.144542811	-5.445773881
80744	Cwc22	CWC22 spliceosome-associated protein	0.165264803	3.87449803	1.104133503	0.288609676	0.409164132	-6.459717071
67269	Agtpbp1	ATP/GTP binding protein 1	-0.313242335	3.996257629	-1.94577858	0.072558008	0.143687948	-5.329168063
67526	Atg12	autophagy related 12	-0.08101353	5.392199326	-0.713828197	0.487354346	0.606180616	-7.080419532
103784	Wdr92	WD repeat domain 92	0.066592485	2.93220229	0.351994678	0.730214402	0.806785551	-6.808329708
57913	Pidd1	p53 induced death domain protein 1	0.015096654	1.832846672	0.053584186	0.958060611	0.971911154	-6.614756392
23924	Katna1	katanin p60 (ATPase-containing) subunit A1	0.106641388	5.774015186	0.853280468	0.408220549	0.530593214	-7.003032552
14088	Fancc	Fanconi anemia, complementation group C	-0.450939455	2.504389012	-2.194874053	0.045992258	0.100864457	-4.59368784
68526	Gpr155	G protein-coupled receptor 155	-0.171650886	3.654210692	-0.974522043	0.346743502	0.469215	-6.54777208
18987	Pou2f2	POU domain, class 2, transcription factor 2	-0.022702234	-0.817260486	-0.05192638	0.959339213	0.972778601	-6.02432191
55963	Slc1a4	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4	-0.518399888	3.058939013	-2.675402659	0.018418904	0.050126413	-3.851852385
21956	Tnnt2	troponin T2, cardiac	-0.170474559	-0.860395724	-0.375652202	0.712945766	0.794295711	-5.946633514
12864	Cox6c	cytochrome c oxidase subunit 6C	0.348563591	6.75421901	3.107194232	0.007917816	0.026676399	-3.504724822
381410	Zfp408	zinc finger protein 408	-1.128960923	5.089471503	-8.87002081	4.88e-07	2.87e-05	6.524048043
27226	Pla2g7	phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma)	-0.099668153	5.609058993	-0.718727546	0.485305459	0.604586279	-7.098720028
71707	Ubiad1	UbiA prenyltransferase domain containing 1	0.262368233	3.162470341	1.33400606	0.204021586	0.314785671	-6.035624011
71767	Tysnd1	trypsin domain containing 1	-0.195466131	3.651943773	-1.195632958	0.252187851	0.369339222	-6.312366163
69771	1810019D21Rik	RIKEN cDNA 1810019D21 gene	-0.139135301	0.449739774	-0.327354825	0.74902128	0.822117424	-6.234804796
16172	Il17ra	interleukin 17 receptor A	0.320426255	5.626892228	2.864436442	0.012746424	0.03793445	-3.936305552
218963	Ubb-ps	ubiquitin B, pseudogene	-0.107489302	6.33757489	-0.963846712	0.351880068	0.474085709	-6.924147512
66257	Nicn1	nicolin 1	-0.581354543	4.002556879	-3.518025705	0.003529435	0.014534716	-2.423983522
15366	Hmmr	hyaluronan mediated motility receptor (RHAMM)	2.151286222	1.683060707	7.524702753	3.22e-06	9.82e-05	4.862829843
327959	Xaf1	XIAP associated factor 1	-0.568697495	1.689232113	-2.13536753	0.051356811	0.109448561	-4.515353316
11515	Adcy9	adenylate cyclase 9	-0.397202527	5.301496972	-3.229021329	0.006230599	0.022275041	-3.201547237
58178	Sorcs1	sortilin-related VPS10 domain containing receptor 1	-0.287415426	6.050262606	-2.576016132	0.022320202	0.057905545	-4.508234472
223978	Cpped1	calcineurin-like phosphoesterase domain containing 1	-0.80461083	3.700920478	-4.0976308	0.001423182	0.007278543	-1.393240111
225020	Fez2	fasciculation and elongation protein zeta 2 (zygin II)	-0.41153929	4.69042884	-2.88939196	0.012139235	0.036600914	-3.766634159
70422	Ints2	integrator complex subunit 2	0.189579493	4.652445119	1.291416563	0.217989289	0.33115045	-6.392379077
192652	Wdr81	WD repeat domain 81	-0.708821849	3.726623729	-4.188343304	0.000958794	0.005359501	-1.063211721
223739	5031439G07Rik	RIKEN cDNA 5031439G07 gene	0.200801523	5.457294896	1.583737207	0.136128874	0.232625914	-6.121979504
14163	Fgd1	FYVE, RhoGEF and PH domain containing 1	0.183237997	3.77915791	1.093499323	0.293087548	0.414105472	-6.450872439
20724	Serpinb5	serine (or cysteine) peptidase inhibitor, clade B, member 5	-1.082035287	7.412271724	-3.597466087	0.017568884	0.048364084	-3.654365448
30953	Schip1	schwannomin interacting protein 1	1.229669275	0.644518929	3.674218568	0.002598556	0.011596639	-1.504937869
22070	Tpt1	tumor protein, translationally-controlled 1	0.267497206	10.53914141	2.01546441	0.063973884	0.130327038	-5.307835966
14866	Gstm5	glutathione S-transferase, mu 5	0.18296484	5.790813808	1.587058896	0.135374337	0.231643435	-6.14701579
239114	Il17d	interleukin 17D	0.181384025	2.466404427	0.841776164	0.414410853	0.536427625	-6.398961058
