ENTREZID,SYMBOL,GENENAME,basalvirgin1,basalvirgin2,basalpregnant1,basalpregnant2,basallactate1,basallactate2
100504573,Gm15464,40S ribosomal protein S23-like,4.730692027,5.14110667,4.811594522,4.776882343,4.343117241,4.259006378
269198,Nbeal1,neurobeachin like 1,5.363722968,5.44669779,5.393079504,5.577553432,6.327490063,6.061156141
77951,Cyp20a1,"cytochrome P450, family 20, subfamily a, polypeptide 1",3.51584806,3.42335168,3.160735232,3.255625337,3.63247893,3.478674629
329165,Abi2,abl-interactor 2,5.248194915,4.98953327,5.413195839,5.121001212,5.387849472,5.252931863
77300,Raph1,Ras association (RalGDS/AF-6) and pleckstrin homology domains 1,5.336629307,5.509167181,5.808275255,5.69939236,5.60548727,5.549063957
100043027,Gm11575,predicted gene 11575,3.576058678,3.344925033,3.724723604,3.715906516,3.437222638,3.107580478
100042533,Gm11578,predicted gene 11578,-1.937010904,-1.636390404,-2.060665987,-1.898803328,-1.230729227,-0.688278806
72823,Pard3b,par-3 family cell polarity regulator beta,4.055455423,4.072186364,3.708536112,3.738378856,3.048820265,3.232790725
18187,Nrp2,neuropilin 2,4.920140717,5.47643236,5.42810113,5.961567422,5.149788799,4.864034501
227195,Ino80d,INO80 complex subunit D,6.047502497,6.090328639,6.199258304,6.154391573,6.162040097,5.922609328
100380944,Ino80dos,"INO80 complex subunit D, opposite strand",0.086835838,0.579927503,0.388641415,0.378036877,0.498623183,0.389723706
100504668,Gm20342,"predicted gene, 20342",-1.320339544,-0.769656935,-1.237543749,-1.692352451,-1.086339318,-0.799310118
227197,Ndufs1,NADH dehydrogenase (ubiquinone) Fe-S protein 1,5.598523693,5.542347667,6.045041098,6.009473808,5.892575388,5.788654871
55949,Eef1b2,eukaryotic translation elongation factor 1 beta 2,8.767180949,9.046965479,8.629802148,8.519941266,7.849877949,7.74835563
100217464,Snora41,"small nucleolar RNA, H/ACA box 41",0.842599027,0.342235945,0.808749903,1.220935916,-0.121104736,0.48757103
73884,Zdbf2,"zinc finger, DBF-type containing 2",3.287955461,3.559235108,2.233247732,1.519698026,0.354233273,0.579201505
23792,Adam23,a disintegrin and metallopeptidase domain 23,-0.229191656,0.004067209,-1.117249515,-0.554848927,-0.834800551,-1.195238794
75619,Fastkd2,FAST kinase domains 2,4.082394495,3.64028141,3.650405283,3.369423747,3.718559952,3.636318476
93691,Klf7,Kruppel-like factor 7 (ubiquitous),3.567609488,3.745788572,3.836946795,4.150626381,4.362121183,4.471218824
12912,Creb1,cAMP responsive element binding protein 1,5.062237496,4.944145291,4.848996358,4.915471008,5.236447269,5.244209376
67099,Mettl21a,methyltransferase like 21A,2.569726429,2.689774684,2.886352721,2.718169568,3.382430165,3.347996581
69941,2810408I11Rik,RIKEN cDNA 2810408I11 gene,0.842599027,0.905503375,-0.269252609,-0.044654195,-0.193254522,-0.398772188
227210,Ccnyl1,cyclin Y-like 1,5.579739695,5.632048393,4.878235004,4.863259226,5.016198844,4.682247163
14367,Fzd5,frizzled class receptor 5,6.809167477,6.454500378,5.833685413,5.423818203,5.796885815,5.987808865
241075,Plekhm3,"pleckstrin homology domain containing, family M, member 3",4.732582847,4.686598106,3.74073148,4.167285862,4.709932105,4.893340252
667276,Gm8550,translation machinery associated 16 pseudogene,-0.417636745,0.253426678,-0.33484095,-0.389789681,-2.019225122,-1.983734689
15926,Idh1,"isocitrate dehydrogenase 1 (NADP+), soluble",4.426393827,4.454811606,4.745697733,5.257960425,5.878345352,6.029016808
18711,Pikfyve,"phosphoinositide kinase, FYVE type zinc finger containing",4.545192022,4.338192893,4.110799533,4.225715694,4.848895903,4.848004392
17756,Map2,microtubule-associated protein 2,6.682842243,7.059349645,6.947331594,7.312336195,6.920888226,6.659137509
329178,Unc80,"unc-80, NALCN activator",-0.417636745,0.934358238,0.071784309,0.466846144,-3.156728646,-1.355703467
66646,Rpe,ribulose-5-phosphate-3-epimerase,4.2943703,4.294346934,4.601933925,4.502732625,4.791638586,4.700216906
68691,Kansl1l,KAT8 regulatory NSL complex subunit 1-like,6.401948271,6.625704442,6.524007484,6.311774362,6.304750801,5.9149354
11363,Acadl,"acyl-Coenzyme A dehydrogenase, long-chain",6.162073857,6.450760402,6.248373041,6.593974276,5.589449735,5.242458532
14768,Lancl1,LanC (bacterial lantibiotic synthetase component C)-like 1,5.118271531,5.257000361,5.302963375,5.475567415,5.536061189,5.513209849
13869,Erbb4,erb-b2 receptor tyrosine kinase 4,-2.384469881,-1.475925732,-2.060665987,-1.511780205,-3.156728646,-2.635811386
22779,Ikzf2,IKAROS family zinc finger 2,4.09126355,4.223053029,3.958283116,3.987596742,3.733231554,3.871983254
12021,Bard1,BRCA1 associated RING domain 1,2.269840666,2.461022098,1.458062815,1.498789037,-0.052391986,0.111422544
74591,Abca12,"ATP-binding cassette, sub-family A (ABC1), member 12",1.639914277,1.983505887,0.169631633,0.704537702,-0.052391986,-0.313883291
108147,Atic,5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase,5.679170327,5.290864685,5.496871354,5.308398757,5.073051521,5.116210783
14268,Fn1,fibronectin 1,5.769427554,5.857818113,4.570930843,4.652239364,4.933913106,4.227489941
381269,Mreg,melanoregulin,4.332271649,4.643561506,3.978674905,3.627169147,3.490010052,3.417920598
111175,Pecr,peroxisomal trans-2-enoyl-CoA reductase,3.401651206,3.047636224,3.365598768,3.464152035,2.457981198,2.874246306
271711,Tmem169,transmembrane protein 169,-1.937010904,-1.475925732,-1.006218203,-1.07568109,-0.434262621,0.171543536
22596,Xrcc5,X-ray repair complementing defective repair in Chinese hamster cells 5,5.386719433,5.478882798,5.50977359,5.596129161,5.452819493,5.421793607
381270,4-Mar,membrane-associated ring finger (C3HC4) 4,-0.115981045,0.158789804,-0.631822688,-0.844355544,0.075932111,0.579201505
54380,Smarcal1,"SWI/SNF related matrix associated, actin dependent regulator of chromatin, subfamily a-like 1",4.608339741,4.447323553,4.642971431,4.647497552,4.826264929,4.965163433
19981,Rpl37a,ribosomal protein L37a,2.947261389,3.08671839,3.2017903,2.904582692,2.515696696,2.595752682
16008,Igfbp2,insulin-like growth factor binding protein 2,7.741413178,7.144004619,10.02651633,10.20218746,10.19020055,10.14838526
16011,Igfbp5,insulin-like growth factor binding protein 5,11.57746482,11.85367147,11.93570565,11.15743054,10.77974367,10.90315696
723792,Pinc,pregnancy induced noncoding RNA,1.167325756,1.659851047,1.904230212,1.851968066,2.068237719,1.869716648
78718,D530049I02Rik,RIKEN cDNA D530049I02 gene,-2.384469881,-2.264421626,-1.117249515,-0.741262051,-2.019225122,-1.74272659
21961,Tns1,tensin 1,7.820212406,7.727229049,9.728397342,10.14735,10.64293748,10.54913035
435626,Rufy4,RUN and FYVE domain containing 4,1.70299296,1.838389179,2.766371301,2.472219316,1.532570515,1.47569693
76709,Arpc2,"actin related protein 2/3 complex, subunit 2",7.359905303,7.405590778,7.647091331,7.700394282,7.780939422,7.552424205
227290,Aamp,angio-associated migratory protein,7.270654231,7.282648162,7.407096301,7.244874223,7.035810762,7.03433901
56695,Pnkd,paroxysmal nonkinesiogenic dyskinesia,4.188144227,4.335491216,4.870980708,4.857111369,5.238162721,5.217720963
69660,Tmbim1,transmembrane BAX inhibitor motif containing 1,6.752987067,6.910730948,7.186348602,7.267456337,7.26428421,7.152790436
241112,Catip,ciliogenesis associated TTC17 interacting protein,-0.486349495,-1.816962649,-0.551652339,-0.955386856,0.013196356,-0.085614303
18173,Slc11a1,"solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1",-0.011011486,0.384671212,-0.269252609,0.423124767,-0.955094785,-1.355703467
227292,Ctdsp1,"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 1",5.533851295,5.318490135,5.459877146,5.517750631,5.748357453,5.831211845
22349,Vil1,villin 1,-0.714618483,0.158789804,-0.03318525,0.182116667,-0.434262621,-0.799310118
319651,Usp37,ubiquitin specific peptidase 37,6.016021473,6.258783889,6.136361637,6.214938838,6.034577373,5.390514441
58184,Cnot9,"CCR4-NOT transcription complex, subunit 9",4.795439209,4.722196162,4.369464858,4.187026581,4.257745191,4.462220697
18802,Plcd4,"phospholipase C, delta 4",1.748555537,1.883477069,1.706499845,1.000669796,1.815964008,1.633649289
77264,Zfp142,zinc finger protein 142,5.89207754,5.776490724,5.490968338,5.421042455,5.685621698,5.619554459
66821,Bcs1l,BCS1-like (yeast),3.124765293,3.080277776,3.291462346,3.328534916,3.072090045,3.189828889
57751,Rnf25,ring finger protein 25,4.386118936,4.699262665,4.651464142,4.526170424,4.531171877,4.702765838
269209,Stk36,serine/threonine kinase 36,2.846096472,2.500148429,1.65674681,1.767079168,1.870071414,2.236313792
67534,Ttll4,"tubulin tyrosine ligase-like family, member 4",5.08165294,4.806553092,4.786752801,4.344736868,4.054672992,3.858329887
104086,Cyp27a1,"cytochrome P450, family 27, subfamily a, polypeptide 1",2.172906788,2.575354773,2.660959061,2.690775801,3.183121357,3.16785849
241113,Prkag3,"protein kinase, AMP-activated, gamma 3 non-catatlytic subunit",-3.036546578,-1.475925732,-0.4035537,-0.313840827,-0.121104736,0.171543536
22420,Wnt6,"wingless-type MMTV integration site family, member 6",4.728798727,4.623768123,5.947547131,6.214137341,6.639310963,6.755585657
22409,Wnt10a,"wingless-type MMTV integration site family, member 10A",6.262334262,6.30301596,5.260568338,5.585012449,5.726525586,5.452408975
75570,Nhej1,nonhomologous end-joining factor 1,1.211380936,1.21866126,1.133712058,1.115002471,1.778731102,1.869716648
22626,Slc23a3,"solute carrier family 23 (nucleobase transporters), member 3",2.116100432,1.955626854,1.1814088,1.168941279,1.179554742,1.215045175
69171,Cnppd1,cyclin Pas1/PHO80 domain containing 1,4.800856093,4.565012829,4.394977371,4.359309669,4.432735247,4.682247163
227298,Retreg2,reticulophagy regulator family member 2,5.044080633,4.856405322,4.449565639,4.294058485,4.636386909,4.817753226
68818,Zfand2b,"zinc finger, AN1 type domain 2B",3.41112707,2.755927019,3.370751256,3.185391799,3.88109282,3.749126507
74104,Abcb6,"ATP-binding cassette, sub-family B (MDR/TAP), member 6",3.74668555,3.521699461,3.873705345,3.874462703,3.478445301,3.53697327
245860,Atg9a,autophagy related 9A,5.14974456,4.977453217,5.308344062,5.264168913,5.502196866,5.634317049
52231,Ankzf1,ankyrin repeat and zinc finger domain containing 1,3.02337724,2.787899409,2.556306909,2.289500203,3.017198286,3.328323162
74577,Glb1l,"galactosidase, beta 1-like",3.158913516,3.284575377,2.886352721,3.29860241,3.627251768,3.67836721
20872,Stk16,serine/threonine kinase 16,4.795439209,4.503762698,4.790602557,4.798431587,4.734447479,4.805947145
22145,Tuba4a,"tubulin, alpha 4A",8.325318889,8.023605489,7.612439198,7.607313493,7.381848316,7.252279503
56812,Dnajb2,DnaJ heat shock protein family (Hsp40) member B2,5.124045206,5.30336164,5.573726223,5.4348681,5.883835065,5.753435819
19275,Ptprn,"protein tyrosine phosphatase, receptor type, N",-0.417636745,0.253426678,0.347418752,0.775796385,0.825124007,0.785652383
13437,Dnpep,aspartyl aminopeptidase,4.985028328,4.686598106,4.566446939,4.430044181,4.641581137,4.689975905
13346,Des,desmin,3.801756933,3.413137867,1.973603915,2.920393207,2.25605288,2.207885383
11790,Speg,SPEG complex locus,5.661413856,5.589596696,6.805186225,7.08133625,7.599994453,7.668458439
69080,Gmppa,GDP-mannose pyrophosphorylase A,4.698163042,4.705553496,5.321708633,5.576306504,5.683105003,5.693184034
241118,Asic4,acid-sensing (proton-gated) ion channel family member 4,0.422885041,0.990392273,0.505680836,0.81014789,0.99707669,1.47569693
74241,Chpf,chondroitin polymerizing factor,6.349315823,6.487730908,6.495397862,6.389796591,6.057104637,5.945389196
319998,Tmem198,transmembrane protein 198,3.471248062,3.392490716,3.154773674,3.363652959,3.28621485,3.12288773
98733,Obsl1,obscurin-like 1,5.465006304,5.63534724,5.810172914,5.583771955,5.316571225,5.458454851
16322,Inha,inhibin alpha,1.33600759,1.624874909,2.62691158,2.82282172,2.592805622,2.865172722
71728,Stk11ip,serine/threonine kinase 11 interacting protein,4.218144638,3.859229522,3.416313833,3.665199554,3.738089117,4.105655601
20536,Slc4a3,"solute carrier family 4 (anion exchanger), member 3",5.295010218,5.194264606,5.805424078,6.082434609,5.986399427,6.241144003
13838,Epha4,Eph receptor A4,6.545998673,6.715717951,6.631480051,6.190698082,5.937613004,5.997183811
23874,Farsb,"phenylalanyl-tRNA synthetase, beta subunit",5.240242511,4.884401577,5.122301281,5.016386591,4.927548265,4.765068051
68393,Mogat1,monoacylglycerol O-acyltransferase 1,-4.258938999,-3.40192515,-2.953750783,-2.429318045,-1.391193899,-0.919604352
74205,Acsl3,acyl-CoA synthetase long-chain family member 3,6.842817866,6.898884973,6.39276295,6.315515793,5.694395717,5.565962482
195434,Utp14b,UTP14B small subunit processome component,5.124045206,5.021821079,5.064648128,4.901598833,4.465323174,4.480161178
57814,Kcne4,"potassium voltage-gated channel, Isk-related subfamily, gene 4",3.041794873,3.805577309,2.983728133,3.890604914,1.972554371,2.13426252
252903,Ap1s3,"adaptor-related protein complex AP-1, sigma 3",1.849585458,1.69399927,1.904230212,1.580666044,1.029137899,0.746658251
69368,Wdfy1,WD repeat and FYVE domain containing 1,4.15468893,4.120067806,4.147286916,4.187026581,4.346302,4.356115314
69163,Mrpl44,mitochondrial ribosomal protein L44,2.446117347,2.389888921,2.726734329,2.439675943,1.701252349,2.178885512
20720,Serpine2,"serine (or cysteine) peptidase inhibitor, clade E, member 2",3.62980425,3.761976064,3.877330209,3.511892624,2.993018474,2.790453369
26554,Cul3,cullin 3,7.247699172,7.375330165,7.583328917,7.530522935,7.421266574,7.24048629
210293,Dock10,dedicator of cytokinesis 10,1.671798338,2.358295796,0.925394822,0.81014789,0.825124007,0.746658251
16367,Irs1,insulin receptor substrate 1,5.657438118,5.170206601,4.664110198,4.765985803,5.457244942,5.812452442
100503073,Gm19537,"predicted gene, 19537",-2.143461782,-4.138890744,-4.176143204,-3.277314951,-3.156728646,-2.273241306
76867,Rhbdd1,rhomboid domain containing 1,5.379496915,5.210574796,5.659380908,5.935546165,5.941829872,5.951832207
12829,Col4a4,"collagen, type IV, alpha 4",0.30584562,0.465971314,3.112338408,3.688469333,2.098772087,1.633649289
12828,Col4a3,"collagen, type IV, alpha 3",0.178466313,1.807528215,3.460481416,3.7249375,2.811362106,2.331620752
75734,Mff,mitochondrial fission factor,5.119717118,5.089126226,5.489784831,5.665785896,5.780498028,5.612793927
100044526,Gm17764,"28S ribosomal protein S14, mitochondrial-like",-0.229191656,0.158789804,-0.551652339,-0.955386856,-0.269203375,-0.398772188
15463,Agfg1,ArfGAP with FG repeats 1,5.834258458,6.016349144,6.250470998,6.156061842,6.023677839,5.798221056
80721,Slc19a3,"solute carrier family 19, member 3",-0.171476158,0.298514568,0.121537344,1.115002471,1.341522222,1.633649289
20297,Ccl20,chemokine (C-C motif) ligand 20,-1.451584077,-5.723853245,-0.269252609,-2.139811428,-3.156728646,-5.443166308
98496,Pid1,phosphotyrosine interaction domain containing 1,0.459879248,0.542933296,1.458062815,1.835385181,2.068237719,2.008044804
14897,Trip12,thyroid hormone receptor interactor 12,7.59605921,7.698342956,7.660038682,7.831340178,8.19299489,8.17464549
66153,Fbxo36,F-box protein 36,-2.143461782,-2.023413527,-1.006218203,-0.955386856,-0.620675746,-0.688278806
71781,Slc16a14,"solute carrier family 16 (monocarboxylic acid transporters), member 14",-3.521973405,-4.138890744,-2.953750783,-1.692352451,-0.434262621,-0.085614303
665378,Gm7609,predicted pseudogene 7609,-0.985920505,-1.331535822,-2.301674086,-1.692352451,-3.89369424,-1.983734689
100039794,Gm2427,predicted gene 2427,0.976277463,1.24193104,0.505680836,0.970612562,1.289527584,1.590256694
109032,Sp110,Sp110 nuclear body protein,2.300756743,2.509766432,2.750646949,3.019142456,3.351065994,3.21861179
434484,Sp140,Sp140 nuclear body protein,3.041794873,3.093130378,3.154773674,3.274201066,3.88109282,3.97679387
20684,Sp100,nuclear antigen Sp100,2.569726429,2.993823178,1.033310161,1.851968066,2.214830217,2.103728152
319997,A630001G21Rik,RIKEN cDNA A630001G21 gene,-3.036546578,-2.264421626,-2.060665987,-1.898803328,-1.230729227,-2.635811386
12283,Cab39,calcium binding protein 39,6.558844123,6.866031934,7.067625828,7.052481387,7.045150217,6.900852132
64294,Itm2c,integral membrane protein 2C,7.744930233,7.777361954,8.38155981,8.34152935,8.315860663,8.279107584
227326,Gpr55,G protein-coupled receptor 55,-4.258938999,-2.553928244,-1.673642864,-3.277314951,-2.019225122,-2.635811386
72792,2810459M11Rik,RIKEN cDNA 2810459M11 gene,1.792723121,1.436018092,0.261262108,0.331494291,-1.778217023,-1.050848885
70247,Psmd1,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 1",7.058662042,6.782702286,7.211335662,7.167078802,7.063649682,6.819809393
15559,Htr2b,5-hydroxytryptamine (serotonin) receptor 2B,-2.143461782,-0.86587225,-1.006218203,-0.645046736,-2.671301819,-3.858203807
78795,Armc9,armadillo repeat containing 9,4.009408056,3.704506928,3.526606675,3.803768977,4.383980617,4.23102596
227327,B3gnt7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",0.178466313,0.504965445,-0.716711586,-0.044654195,-0.620675746,-0.157764089
17975,Ncl,nucleolin,10.24391352,10.21473855,10.26966918,9.98903239,9.338976509,9.172865554
100303740,Snora75,"small nucleolar RNA, H/ACA box 75",0.459879248,0.384671212,0.714627726,0.876490385,-0.052391986,-0.157764089
319336,C130036L24Rik,RIKEN cDNA C130036L24 gene,-0.799507381,0.253426678,-1.117249515,-0.313840827,-0.955094785,-1.195238794
19231,Ptma,prothymosin alpha,10.19645244,9.917267121,9.819594508,9.878040904,9.360989947,9.290643464
18582,Pde6d,"phosphodiesterase 6D, cGMP-specific, rod, delta",3.181238062,2.980050328,3.318379079,3.280340203,3.688761405,3.934044223
26895,Cops7b,COP9 signalosome subunit 7B,2.866904934,2.528812187,2.669346847,2.56566388,2.560262249,2.670575858
18159,Nppc,natriuretic peptide type C,2.619622873,2.164890004,1.272317297,0.970612562,1.207843786,1.756506037
